,country,duration_seconds,english_cname,file_id,file_name,file_url,genus,latitude,license,location,longitude,recordist,recordist_url,sonogram_url,species,type,remarks,full_name
2653,United States,15,Wrentit,149649,XC149649.mp3,https://www.xeno-canto.org/149649/download,Chamaea,32.544000000000004,http://creativecommons.org/licenses/by-nc-sa/3.0/,"west end of Monument Rd, Tijuana River Valley, San Diego Co, California, United States",-117.109,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC149649-med.png,fasciata,song,"XC149649 © Paul Marvin // west end of Monument Rd, Tijuana River Valley, San Diego Co, California (32.544, -117.109), United States // 10m // 12:01h, 2012-03-11 // song //  /  / bird-seen:no /  / playback-used:no",Wrentit (Chamaea fasciata)
2654,United States,15,Wrentit,187304,XC187304.mp3,https://www.xeno-canto.org/187304/download,Chamaea,37.5226,http://creativecommons.org/licenses/by-nc-sa/4.0/,"San Mateo, San Mateo County, California, United States",-122.3423,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC187304-med.png,fasciata,song,"XC187304 © Thomas G. Graves // San Mateo, San Mateo County, California (37.5226, -122.3423), United States // 100m // ?h, 1995-05-21 // song // These recordings from 1993 and 1995 were my first recordings. I was using a 12 inch wooden salad bowl as a parabola with a clip on microphone using a AIWA stereo recorder/player. I recently found the cassettes in the garage. Recorded in the morning.  /  / playback-used:no // also:  California Quail, American Bushtit, Spotted Towhee",Wrentit (Chamaea fasciata)
2655,United States,15,Wrentit,408460,XC408460.mp3,https://www.xeno-canto.org/408460/download,Chamaea,34.201,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Big Santa Anita Canyon, San Gabriel Mountains, Los Angeles County, California, United States",-118.019,Frank Lambert,https://www.xeno-canto.org/contributor/YTUXOCTUEM,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408460-med.png,fasciata,song,"XC408460 Â© Frank Lambert // Big Santa Anita Canyon, San Gabriel Mountains, Los Angeles County, California (34.201, -118.019), United States // 600m // 18:05h, 2015-05-22 // song // Presumably same individual as XC408459 /  / bird-seen:yes /  / playback-used:no",Wrentit (Chamaea fasciata)
2656,United States,16,Wrentit,351980,XC351980.mp3,https://www.xeno-canto.org/351980/download,Chamaea,32.7231,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Sweetwater River, SDNWR, San Diego County, United States",-116.9473,Richard E. Webster,https://www.xeno-canto.org/contributor/KZYUWIRZVH,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC351980-med.png,fasciata,song,"XC351980 © Richard E. Webster // Sweetwater River, SDNWR, San Diego County (32.7231, -116.9473), United States // 100m // 09:20h, 2001-02-03 // song //  /  / bird-seen:yes /  / playback-used:no",Wrentit (Chamaea fasciata henshawi)
2657,United States,16,Wrentit,220846,XC220846.mp3,https://www.xeno-canto.org/220846/download,Chamaea,32.8693,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Mount Laguna, CA, United States",-116.4162,Peter Boesman,https://www.xeno-canto.org/contributor/OOECIWCSWV,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC220846-med.png,fasciata,song,"XC220846 © Peter Boesman // Mount Laguna, CA, United States // 1400 - 1800m // 07:10h, 2007-02-21 // song // ID certainty 100%. (Archiv. tape 501 side A track 64 seq. A)",Wrentit (Chamaea fasciata)
2658,United States,16,Wrentit,404199,XC404199.mp3,https://www.xeno-canto.org/404199/download,Chamaea,32.9061,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Green Valley Campground, San Diego County, California, United States",-116.5834,Antonio Xeira,https://www.xeno-canto.org/contributor/PJVICFDZGZ,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC404199-med.png,fasciata,song,"XC404199 Â© Antonio Xeira // Green Valley Campground, San Diego County, California (32.9061, -116.5834), United States // 1200m // 06:30h, 2016-08-22 // song // Editing: High-pass filter, cutoff frequency 1kHz, some amplification. /  / Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun. /  / bird-seen:no /  / playback-used:no",Wrentit (Chamaea fasciata)
2659,United States,16,Wrentit,330136,XC330136.mp3,https://www.xeno-canto.org/330136/download,Chamaea,33.0055,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Poway, San Diego County, California, United States",-117.0058,Joshua Jaeger,https://www.xeno-canto.org/contributor/NPAXFFGLBP,https://www.xeno-canto.org/sounds/uploaded/NPAXFFGLBP/ffts/XC330136-med.png,fasciata,call,"XC330136 © Joshua Jaeger // Poway, San Diego County, California (33.0055, -117.0058), United States // 300m // 17:02h, 2016-07-28 // call // This vocalization was more of an incomplete song than a call, but since I seldom hear this, I though it best to record the sound while the Wrentit was still within range of sight and audio recording. /  / bird-seen:yes /  / playback-used:no // also:  Lesser Goldfinch",Wrentit (Chamaea fasciata)
2660,United States,17,Wrentit,105740,XC105740.mp3,https://www.xeno-canto.org/105740/download,Chamaea,37.578,http://creativecommons.org/licenses/by-nc-nd/2.5/,"San Pedro Valley Park, Pacifica, San Mateo Cty, California, United States",-122.475,Eric DeFonso,https://www.xeno-canto.org/contributor/KTLCZCRCQX,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC105740-med.png,fasciata,song,"XC105740 © Eric DeFonso // San Pedro Valley Park, Pacifica, San Mateo Cty, California (37.578, -122.475), United States // 90m // 11:25h, 2012-06-25 // song // singing from dense ground cover - seen briefly. high overflying jet noise (location was along SFO airport flightpath)",Wrentit (Chamaea fasciata)
2661,United States,17,Wrentit,357920,XC357920.mp3,https://www.xeno-canto.org/357920/download,Chamaea,33.6444,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Bell View Trail West (near  Trabuco Canyon), Orange County, California, United States",-117.5672,Anthony Gliozzo,https://www.xeno-canto.org/contributor/FHNIEQMQPH,https://www.xeno-canto.org/sounds/uploaded/FHNIEQMQPH/ffts/XC357920-med.png,fasciata,song,"XC357920 © Anthony Gliozzo // Bell View Trail West (near  Trabuco Canyon), Orange County, California (33.6444, -117.5672), United States // 360m // 16:00h, 2017-03-04 // song // initially heard male singing in competition with a Cactus Wren nearby.  Wrentit was difficult to locate.  Playback used to get better approximation and narrow the gap in distance as with background noise.  Recorded on Zoom H4N using device handle (hand held). Cleanup in Adobe Audition, removed wind rumble by filtering frequencies below 500Hz.  Wrentit vocalization is above 500Hz thus no impact on vocal tonality destruction. /  / bird-seen:yes /  / playback-used:yes",Wrentit (Chamaea fasciata)
2662,United States,17,Wrentit,312753,XC312753.mp3,https://www.xeno-canto.org/312753/download,Chamaea,35.253,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Coon Creek Trail, Montana de Oro State Park, California, United States",-120.876,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC312753-med.png,fasciata,song,"XC312753 © Thomas G. Graves // Coon Creek Trail, Montana de Oro State Park, California (35.253, -120.876), United States // 50m // 7:43h, 2016-04-16 // song // This Wrentit was uncharacteristically out in the open at eye level less than 10 feet from me, off the trail at the top of  a shrub. Area covered in dense vegetation.  /  / bird-seen:yes /  / playback-used:no // also:  Spotted Towhee",Wrentit (Chamaea fasciata)
2663,United States,18,Wrentit,7347,XC7347.mp3,https://www.xeno-canto.org/7347/download,Chamaea,37.88159,http://creativecommons.org/licenses/by-nc-nd/2.5/,"Mount Diablo, Contra Costa county, CA, United States",-121.91385,Darrell L. Peterson,https://www.xeno-canto.org/contributor/XARDMMZZCD,https://www.xeno-canto.org/sounds/uploaded/XARDMMZZCD/ffts/XC7347-med.png,fasciata,song,"XC7347 © Darrell L. Peterson // Mount Diablo, Contra Costa county, CA (37.88159, -121.91385), United States // 1000m // 08:30h, 1976-05-15 // song",Wrentit (Chamaea fasciata)
2664,United States,18,Wrentit,76664,XC76664.mp3,https://www.xeno-canto.org/76664/download,Chamaea,37.977,http://creativecommons.org/licenses/by-nc-nd/2.5/,"Sonora, California, United States",-120.3728,Stuart Fisher,https://www.xeno-canto.org/contributor/VXZDHTKCBO,https://www.xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC76664-med.png,fasciata,Song,"XC76664 © Stuart Fisher // Sonora, California (37.977, -120.3728), United States // 650m // 08:00h, 2011-04-16 // Song",Wrentit (Chamaea fasciata)
2665,United States,19,Wrentit,252448,XC252448.mp3,https://www.xeno-canto.org/252448/download,Chamaea,33.0115,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Poway, San Diego County, California, United States",-117.0084,Joshua Jaeger,https://www.xeno-canto.org/contributor/NPAXFFGLBP,https://www.xeno-canto.org/sounds/uploaded/NPAXFFGLBP/ffts/XC252448-med.png,fasciata,song,"XC252448 © Joshua Jaeger // Poway, San Diego County, California (33.0115, -117.0084), United States // 240m // 19:30h, 2015-06-05 // song // The bird was briefly seen in a bush before flying hopping down towards the bottom of the hill.  This took place near the top of the trail where it reconnects with the Lake, giving a nice view of the dam. /  / bird-seen:yes /  / playback-used:no",Wrentit (Chamaea fasciata)
2666,United States,20,Wrentit,360342,XC360342.mp3,https://www.xeno-canto.org/360342/download,Chamaea,38.5116,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Lake Berryessa Monticello Dam, Napa County, California, United States",-122.1088,Jim Holmes,https://www.xeno-canto.org/contributor/FIDXCHEYJO,https://www.xeno-canto.org/sounds/uploaded/FIDXCHEYJO/ffts/XC360342-med.png,fasciata,song,"XC360342 © Jim Holmes // Lake Berryessa Monticello Dam, Napa County, California (38.5116, -122.1088), United States // 150m // 08:30h, 2017-03-19 // song //  /  / bird-seen:yes /  / playback-used:no",Wrentit (Chamaea fasciata rufula)
2667,United States,20,Wrentit,351979,XC351979.mp3,https://www.xeno-canto.org/351979/download,Chamaea,32.8401,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Old Mission Dam, San Diego River, San Diego County, United States",-117.0437,Richard E. Webster,https://www.xeno-canto.org/contributor/KZYUWIRZVH,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC351979-med.png,fasciata,song,"XC351979 © Richard E. Webster // Old Mission Dam, San Diego River, San Diego County (32.8401, -117.0437), United States // 100m // ?h, 1995-07-08 // song //  /  / bird-seen:yes /  / playback-used:no // also:  American Crow, California Towhee, Song Sparrow",Wrentit (Chamaea fasciata henshawi)
2668,United States,20,Wrentit,408459,XC408459.mp3,https://www.xeno-canto.org/408459/download,Chamaea,34.201,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Big Santa Anita Canyon, San Gabriel Mountains, Los Angeles County, California, United States",-118.019,Frank Lambert,https://www.xeno-canto.org/contributor/YTUXOCTUEM,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408459-med.png,fasciata,song,"XC408459 Â© Frank Lambert // Big Santa Anita Canyon, San Gabriel Mountains, Los Angeles County, California (34.201, -118.019), United States // 600m // 17:55h, 2015-05-22 // song //  /  / bird-seen:yes /  / playback-used:no",Wrentit (Chamaea fasciata)
2669,United States,20,Wrentit,149643,XC149643.mp3,https://www.xeno-canto.org/149643/download,Chamaea,32.6809,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Hollenbeck Canyon Trail, Jamul, San Diego County, California, United States",-116.8189,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC149643-med.png,fasciata,song,"XC149643 © Paul Marvin // Hollenbeck Canyon Trail, Jamul, San Diego County, California (32.6809, -116.8189), United States // 240m // 08:12h, 2012-12-07 // song //  /  / bird-seen:no /  / playback-used:no",Wrentit (Chamaea fasciata)
2670,United States,2,Yellow-billed Magpie,297461,XC297461.mp3,https://www.xeno-canto.org/297461/download,Pica,34.6347,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Solvang, Santa Barbara County, California, United States",-120.1408,Ross Gallardy,https://www.xeno-canto.org/contributor/FNIOJOZADD,https://www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC297461-med.png,nuttalli,"call, flight call","XC297461 © Ross Gallardy // Solvang, Santa Barbara County, California (34.6347, -120.1408), United States // 190m // 08:00h, 2015-03-18 // call, flight call //  /  / bird-seen:yes /  / playback-used:no",Yellow-billed Magpie (Pica nuttalli)
2671,United States,2,Yellow-billed Magpie,297463,XC297463.mp3,https://www.xeno-canto.org/297463/download,Pica,34.6347,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Solvang, Santa Barbara County, California, United States",-120.1408,Ross Gallardy,https://www.xeno-canto.org/contributor/FNIOJOZADD,https://www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC297463-med.png,nuttalli,call,"XC297463 © Ross Gallardy // Solvang, Santa Barbara County, California (34.6347, -120.1408), United States // 190m // 08:00h, 2015-03-18 // call //  /  / bird-seen:yes /  / playback-used:no",Yellow-billed Magpie (Pica nuttalli)
2672,United States,3,Yellow-billed Magpie,359459,XC359459.mp3,https://www.xeno-canto.org/359459/download,Pica,36.6822,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Panoche Rd, (near  Paicines), San Benito County, California, United States",-121.2087,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC359459-med.png,nuttalli,call,"XC359459 © Paul Marvin // Panoche Rd, (near  Paicines), San Benito County, California (36.6822, -121.2087), United States // 280m // 09:33h, 2017-01-25 // call //  /  / bird-seen:yes /  / playback-used:no",Yellow-billed Magpie (Pica nuttalli)
2673,United States,4,Yellow-billed Magpie,361829,XC361829.mp3,https://www.xeno-canto.org/361829/download,Pica,36.6822,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Panoche Rd, (near  Paicines), San Benito County, California, United States",-121.2087,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC361829-med.png,nuttalli,call,"XC361829 © Paul Marvin // Panoche Rd, (near  Paicines), San Benito County, California (36.6822, -121.2087), United States // 280m // 13:27h, 2017-01-30 // call //  /  / bird-seen:yes /  / playback-used:no",Yellow-billed Magpie (Pica nuttalli)
2674,United States,4,Yellow-billed Magpie,362081,XC362081.mp3,https://www.xeno-canto.org/362081/download,Pica,36.6822,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Panoche Rd, (near  Paicines), San Benito County, California, United States",-121.2087,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC362081-med.png,nuttalli,flight call,"XC362081 © Paul Marvin // Panoche Rd, (near  Paicines), San Benito County, California (36.6822, -121.2087), United States // 280m // 10:22h, 2017-01-30 // flight call // faint flight call as it flew out of tree /  / bird-seen:yes /  / playback-used:no // also:  Western Meadowlark",Yellow-billed Magpie (Pica nuttalli)
2675,United States,5,Yellow-billed Magpie,361291,XC361291.mp3,https://www.xeno-canto.org/361291/download,Pica,36.8874,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Lone Tree Rd (near  Hollister), San Benito County, California, United States",-121.3151,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC361291-med.png,nuttalli,flight call,"XC361291 © Paul Marvin // Lone Tree Rd (near  Hollister), San Benito County, California (36.8874, -121.3151), United States // 170m // 07:54h, 2017-01-25 // flight call // short flight /  / bird-seen:yes /  / playback-used:no",Yellow-billed Magpie (Pica nuttalli)
2676,United States,6,Yellow-billed Magpie,360209,XC360209.mp3,https://www.xeno-canto.org/360209/download,Pica,36.6822,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Panoche Rd, (near  Paicines), San Benito County, California, United States",-121.2087,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC360209-med.png,nuttalli,call,"XC360209 © Paul Marvin // Panoche Rd, (near  Paicines), San Benito County, California (36.6822, -121.2087), United States // 280m // 09:38h, 2017-01-25 // call //  /  / bird-seen:yes /  / playback-used:no",Yellow-billed Magpie (Pica nuttalli)
2677,United States,6,Yellow-billed Magpie,376285,XC376285.mp3,https://www.xeno-canto.org/376285/download,Pica,35.332,http://creativecommons.org/licenses/by-nc-sa/4.0/,"California (near  Santa Margarita), San Luis Obispo County, California, United States",-120.415,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC376285-med.png,nuttalli,call,"XC376285 © Thomas G. Graves // California (near  Santa Margarita), San Luis Obispo County, California (35.332, -120.415), United States // 440m // 6:47h, 2017-06-18 // call // Bird seen up in oak tree in a savannah. There were more individuals, often in pairs, but not staying in the same location very long, and not vocalizing much.  /  / bird-seen:yes /  / playback-used:no // also:  Black-headed Grosbeak",Yellow-billed Magpie (Pica nuttalli)
